school,strategy,q_high,q_med,q_low,vacc,size
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,11
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,11
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,13
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,13
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,12
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,15
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,11
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,10
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,12
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,16
Middle,21/7/0,21,7,0,0.8,11
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,13
Middle,21/7/0,21,7,0,0.8,15
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,13
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,16
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,10
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,10
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,21
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,10
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,17
Middle,21/7/0,21,7,0,0.8,12
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,10
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,10
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,13
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,11
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,14
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,18
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,12
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,12
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,12
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,13
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,16
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,13
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,10
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,17
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,12
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,11
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,18
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,11
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,19
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,8
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,14
Middle,21/7/0,21,7,0,0.8,6
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,3
Middle,21/7/0,21,7,0,0.8,13
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,7
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,5
Middle,21/7/0,21,7,0,0.8,10
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,9
Middle,21/7/0,21,7,0,0.8,4
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,2
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,1
Middle,21/7/0,21,7,0,0.8,14
Middle,21/7/0,21,7,0,0.8,6
